Name,Type,Cation,Anion,Smiles,"Temperature, K","Pressure, kPa",ActualValue,ErrorValue
1-ethyl-3-methylimidazolium tetrafluoroborate,imidazolium,CN1C=C[N+](CC)=C1,F[B-](F)(F)F,CN1C=C[N+](CC)=C1.F[B-](F)(F)F,418.1,101.325,11.32,0.23
1-ethyl-3-methylimidazolium tetrafluoroborate,imidazolium,CN1C=C[N+](CC)=C1,F[B-](F)(F)F,CN1C=C[N+](CC)=C1.F[B-](F)(F)F,423.1,101.325,11.78,0.24
1-ethyl-3-methylimidazolium tetrafluoroborate,imidazolium,CN1C=C[N+](CC)=C1,F[B-](F)(F)F,CN1C=C[N+](CC)=C1.F[B-](F)(F)F,428.1,101.325,12.26,0.25
1-ethyl-3-methylimidazolium tetrafluoroborate,imidazolium,CN1C=C[N+](CC)=C1,F[B-](F)(F)F,CN1C=C[N+](CC)=C1.F[B-](F)(F)F,433.1,101.325,12.68,0.25
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,273,100,0.0075,0.00023
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,273,100,0.00773,0.00023
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,278.15,100,0.01172,0.00035
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,278.15,100,0.01206,0.00036
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,283.15,100,0.01835,0.00055
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,283.16,100,0.01784,0.00054
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,288.15,100,0.02704,0.00081
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,288.16,100,0.02619,0.00079
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,293.15,100,0.0386,0.0012
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,293.16,100,0.0376,0.0011
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,298.14,100,0.0524,0.0016
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,298.15,100,0.0519,0.0016
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,298.15,100,0.054,0.0016
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,298.15,100,0.0541,0.0016
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,303.14,100,0.0722,0.0022
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,303.15,100,0.0724,0.0022
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,303.16,100,0.0738,0.0022
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,308.15,100,0.0964,0.0029
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,308.15,100,0.0974,0.0029
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,308.15,100,0.0984,0.0029
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,313.15,100,0.126,0.0038
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,313.15,100,0.1279,0.0038
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,313.16,100,0.1284,0.0039
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,318.15,100,0.1612,0.0048
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,318.15,100,0.1667,0.005
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,318.15,100,0.1672,0.005
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,323.12,100,0.202,0.0061
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,323.16,100,0.1946,0.0058
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,323.17,100,0.2015,0.006
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,323.19,100,0.2034,0.0061
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,328.1,100,0.2506,0.0075
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,328.14,100,0.2507,0.0075
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,328.17,100,0.252,0.0076
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,333.11,100,0.3061,0.0092
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,333.15,100,0.3069,0.0092
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,333.18,100,0.313,0.0094
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,338.13,100,0.37,0.011
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,338.15,100,0.378,0.011
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,338.19,100,0.371,0.011
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,343.14,100,0.441,0.013
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,343.15,100,0.451,0.014
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,343.18,100,0.443,0.013
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,348.13,100,0.521,0.016
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,348.14,100,0.532,0.016
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,348.15,100,0.483,0.015
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,348.17,100,0.53,0.016
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,353.13,100,0.611,0.018
1-hexyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCCCC)C=C1.F[P-](F)(F)(F)(F)F,353.18,100,0.621,0.019
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,298.15,101.325,0.4017,0.0051
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,299.15,101.325,0.4175,0.0053
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,300.15,101.325,0.4346,0.0056
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,301.15,101.325,0.4525,0.0057
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,302.15,101.325,0.4696,0.0059
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,303.15,101.325,0.4876,0.0061
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,304.15,101.325,0.5058,0.0063
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,305.15,101.325,0.5244,0.0064
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,306.15,101.325,0.5431,0.0066
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,307.15,101.325,0.562,0.0068
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,308.15,101.325,0.5812,0.007
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,309.15,101.325,0.6015,0.0073
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,310.15,101.325,0.6219,0.0075
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,311.15,101.325,0.6429,0.0077
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,312.15,101.325,0.6637,0.0078
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,313.15,101.325,0.6839,0.008
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,314.15,101.325,0.7056,0.0084
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,315.15,101.325,0.729,0.0086
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,316.15,101.325,0.7515,0.0087
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,317.15,101.325,0.7727,0.0089
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,318.15,101.325,0.7955,0.0092
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,319.15,101.325,0.8196,0.0094
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,320.15,101.325,0.842,0.0096
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,321.15,101.325,0.8659,0.0099
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,322.15,101.325,0.891,0.011
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,323.15,101.325,0.921,0.011
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,324.15,101.325,0.949,0.011
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,325.15,101.325,0.983,0.011
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,326.15,101.325,1.008,0.012
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,327.15,101.325,1.04,0.012
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,328.15,101.325,1.075,0.013
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,329.15,101.325,1.105,0.013
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,330.15,101.325,1.135,0.013
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,331.15,101.325,1.173,0.014
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,332.15,101.325,1.21,0.014
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,333.15,101.325,1.242,0.014
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,334.15,101.325,1.275,0.014
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,335.15,101.325,1.31,0.015
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,336.15,101.325,1.344,0.015
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,337.15,101.325,1.379,0.015
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,338.15,101.325,1.413,0.016
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,339.15,101.325,1.448,0.016
